Date,Legist,Title,Content,num_legis,mum_sponsors,Term,substantiative_interest,pork_to_group,pork_to_district,sum,pork_bill
950505,江連福,優生保健法修正草案,優生保健法已不合時宜,4,39,603,1,1,0,2,1
940311,紀國棟,國軍退伍軍人福利法草案,保障國軍退伍軍人應有之權利,6,48,601,1,1,0,2,1
940311,紀國棟,地方民意代表費用支給及村里長事務補助費補助條例第七條條文修正草案,增列村里長費用補助項目,3,41,601,1,1,0,2,1
940429,紀國棟,國家安全會議組織法第九條條文修正草案,響應組織再造及人事精簡政策,4,39,601,0,0,0,0,0
940429,紀國棟,考試院組織法第三條、第六條及第十九條條文修正草案,響應組織再造及人事精簡政策,4,38,601,0,0,0,0,0
940429,紀國棟,中華民國總統府組織法第十五條條文修正草案,響應組織再造及人事精簡政策,4,39,601,0,0,0,0,0
950512,紀國棟,刑事訴訟法第一百五十五條條文修正草案,本法仍有值得檢討處,3,30,601,0,0,0,0,0
950526,紀國棟,就業保險法部分條文修正草案,依年齡高低級扶養親屬人數多寡，增列延長給付金額及期限,14,127,601,1,1,0,2,1
951229,紀國棟,自由貿易港區設置管理條例部分條文修正草案,促進兩岸海運貨物之往來,4,34,604,1,1,0,2,1
960525,紀國棟,電子票證發行管理條例草案,就管理電子票證阿,3,66,605,0,0,0,0,0
960601,紀國棟,地方民意代表費用支給及村里長事務補助費補助條例第七條條文修正草案,圖利村里長,4,41,605,1,1,0,2,1
960615,紀國棟,公務人員俸給法第四條條文修正草案,調整七職等、八職等公務員之薪俸,6,30,605,1,1,0,2,1
940429,蔡其昌,宗教法草案,監督寺廟條例存有嚴重問題,2,30,601,0,0,0,0,0
940506,蔡其昌,銀行法增訂部分條文草案,解決信用卡、現金卡發卡浮濫之問題,1,34,601,0,0,0,0,0
940527,蔡其昌,國民大會組織法第十三條條文修正草案,根據大法官解釋，國大為無給職，故刪除其歲公費,5,35,601,0,0,0,0,0
940527,蔡其昌,工廠管理輔導法第三十三條條文修正草案,使輔導工廠登記之配套更為完善,3,36,601,1,1,0,2,1
940913,蔡其昌,地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案,允許議員自由調整助理薪資,8,39,602,1,0,0,1,0
941014,蔡其昌,勞工退休金條例第二十三條條文修正草案,使勞工有自由選擇退休金運用方式之權利,8,98,602,1,0,0,1,0
941216,蔡其昌,道路交通管理處罰條例第三十七條及第六十七條條文修正草案,對乘客犯傷害罪之計程車業者應吊銷吊扣其執照,3,33,602,0,0,0,0,0
950111,蔡其昌,納稅者權利保護法草案,落實納稅者應有權利之保護,10,65,602,1,0,0,1,0
950407,蔡其昌,國軍老舊眷村改建條例部分條文修正草案,保留眷村文化及其經費,21,47,603,1,1,0,2,1
950414,蔡其昌,破產法增訂第一百五十一條之一至第一百五十一條之十七條文草案,增列自然人更生程序，供個人之債務清償及其限制依據,2,35,603,0,0,0,0,0
950428,蔡其昌,臺灣地區與大陸地區人民關係條例第三十六條條文修正草案,取消目前對大陸投資事項中，將銀行業列為禁止類之規定,13,74,603,1,0,0,1,0
950526,蔡其昌,就業保險法部分條文修正草案,依年齡高低級扶養親屬人數多寡，增列延長給付金額及期限,14,127,603,1,1,0,2,1
950919,蔡其昌,遺產及贈與稅法第七條條文修正草案,將被繼承人死亡的前兩年之贈與併入遺產稅之計算，以避免逃稅,2,31,604,0,0,0,0,0
951020,蔡其昌,動物保護法部分條文修正草案,保護動物不受虐，訂定相關規範,4,57,604,0,0,0,0,0
951212,蔡其昌,漁業法第四十一條條文修正草案,娛樂漁業之定義，增列可載客登島嶼、礁岩從事釣魚活動之漁業,8,75,604,0,0,0,0,0
951222,蔡其昌,房屋稅條例第十五條條文修正草案,各職業工會工辦公使用之房屋，免繳房屋稅,2,34,604,1,1,0,2,1
951222,蔡其昌,公路法第五十六條之一及第七十七條之三條文修正草案,各類客運進入高鐵之相關條件限制,5,48,604,0,0,0,0,0
951222,蔡其昌,政治獻金法第二十一條條文修正草案,尚未當選時所募之政治獻金，需在當選後兩年內花光，不符現狀，改為任期結束內。,2,52,604,0,0,0,0,0
960105,蔡其昌,勞工退休金條例第八條條文修正草案,賦予公營事業之公務員兼具勞工身份者選擇退休金制度之權利,6,35,604,1,1,0,2,1
960105,蔡其昌,溫室氣體減量法草案,共同保護地球環境,16,57,604,0,0,0,0,0
960323,蔡其昌,自由貿易港區設置管理條例第十二條條文修正草案,兼顧原住民之工作機會及廠商之投資意願,5,66,,0,0,0,0,0
960330,蔡其昌,記帳士法第二條條文修正草案,領有記帳及報稅代理業務人證明書者，得換領記帳士證書,20,98,605,0,0,0,0,0
960410,蔡其昌,國民年金法草案,國民年金制度已延宕多年,16,44,605,1,1,0,2,1
960410,蔡其昌,勞工保險條例部分條文修正草案,由一次給付改為按月領取,18,47,605,1,1,0,2,1
960410,蔡其昌,溫室氣體減量法草案,強調環境正義與國際接軌,17,38,605,0,0,0,0,0
960420,蔡其昌,戒嚴時期不當叛亂暨匪諜審判案件補償條例部分條文修正草案,修正補償為賠償,3,38,605,0,0,0,0,0
960420,蔡其昌,戒嚴時期人民受損權利回復條例第四條條文修正草案,修正補償為賠償,3,37,605,0,0,0,0,0
960504,蔡其昌,公益彩券發行條例第四條、第六條及第十一條條文修正草案,將運動彩券盈餘之使用於運動特種公益彩券管理辦法中規範,7,31,605,0,0,0,0,0
960525,蔡其昌,期貨交易法第一百零九條至第一百十一條條文修正草案,有關商務仲裁條例之相關修正,1,35,605,0,0,0,0,0
960525,蔡其昌,證券交易法部分條文修正草案,有關商務仲裁條例之相關修正,1,34,605,0,0,0,0,0
960608,蔡其昌,特殊教育法修正草案,提高特殊教育預算等改革,12,42,605,1,1,0,2,1
960615,蔡其昌,地方制度法第七條條文修正草案,縣市升格為直轄市之相關改革,9,49,605,1,0,1,2,1
960911,蔡其昌,遺產及贈與稅法第十三條及第十八條條文修正草案,提高遺產稅免稅額,7,104,606,1,1,0,2,1
961107,蔡其昌,農民健康保險條例第二十五條條文修正草案,將生育給付拉升至三個月,3,32,606,1,1,0,2,1
961116,蔡其昌,民法繼承編第一千一百五十四條、第一千一百五十六條及第一千一百七十四條條文修正草案,擴大適用限定繼承之範圍,3,30,606,0,0,0,0,0
961116,蔡其昌,社會工作師法修正草案,健全社會工作專業制度,5,32,606,0,0,0,0,0
940311,謝欣霓,保安處分執行法第七十八條條文修正草案,擴大強制治療處所之範圍,8,38,601,0,0,0,0,0
940429,謝欣霓,菸害防制法增訂第四條之一至第四條之六條文草案,採以價課徵之原則,3,30,601,1,0,0,1,0
940513,謝欣霓,有線廣播電視法第六十七條條文修正草案,針對不當插撥蓋台予以有效裁罰,1,34,601,0,0,0,0,0
940513,謝欣霓,中華民國刑法部分條文修正草案,保障依法執行公務之公務員法益（殺警奪槍）,6,35,601,0,0,0,0,0
940527,謝欣霓,身心障礙者保護法第三十一條條文修正草案,對於身障者工作機會的保障,5,39,601,1,1,0,2,1
940527,謝欣霓,地方制度法第八十二條條文修正草案,縣市長改由聯名登記參選制。首長辭職死亡後，由聯名參選之副手代理,4,42,601,0,0,0,0,0
940527,謝欣霓,公職人員選舉罷免法部分條文修正草案,縣市長改由聯名登記參選制。首長辭職死亡後，由聯名參選之副手代理,4,42,601,0,0,0,0,0
940527,謝欣霓,工廠管理輔導法第三十三條條文修正草案,使輔導工廠登記之配套更為完善,3,36,601,1,1,0,2,1
940923,謝欣霓,立法院各委員會組織法第三條之一條文修正草案,被起訴之立委不能參加司法委員會,3,35,602,0,0,0,0,0
940923,謝欣霓,國軍退除役官兵輔導條例第三十二條條文修正草案,榮譽國民權益停止之規定過於寬鬆,4,42,602,0,0,0,0,0
940923,謝欣霓,專科學校法第七條條文修正草案,為利技職教育之教育資源整合,1,49,602,0,0,0,0,0
941007,謝欣霓,家庭暴力防治法部分條文修正草案,家暴法仍有不少缺失,27,112,602,0,0,0,0,0
941118,謝欣霓,兩性工作平等法第十五條條文修正草案,讓受雇者便於利用陪產假,5,30,602,0,0,0,0,0
950106,謝欣霓,農產品市場交易法第七條條文修正草案,目前農產品價格暴漲暴跌，且為運銷商所壟斷,1,31,602,0,0,0,0,0
950111,謝欣霓,納稅者權利保護法草案,落實納稅者應有權利之保護,10,65,602,1,0,0,1,0
950310,謝欣霓,勞工保險條例第六十六條條文修正草案,勞保基金之運用之操作需自負盈虧，顯不合理,1,30,603,1,1,0,2,1
950331,謝欣霓,債務催收行為法草案,將債務催收行為導入法制管理,7,39,603,0,0,0,0,0
950331,謝欣霓,特殊境遇婦女家庭扶助條例第十二條條文修正草案,協助弱勢婦女創業之相關規定，未將遭受家暴之婦女納入,3,69,603,1,1,0,2,1
950331,謝欣霓,勞動基準法增訂第五十八條之一條文草案,立法上之不平等,2,36,603,0,0,0,0,0
950407,謝欣霓,醫事檢驗師法第十二條、第十七條及第三十三條條文修正草案,實習之學生可在物理治療師指導下執行治療業務,8,35,603,0,0,0,0,0
950407,謝欣霓,刑事訴訟法第三十一條及第三十五條條文修正草案,保障智能障礙者在刑事訴訟過程中之權益,3,39,603,0,0,0,0,0
950414,謝欣霓,勞動基準法部分條文修正草案,將婚假、喪假、事假之事由及日數，明文規定於此,2,31,603,0,0,0,0,0
950414,謝欣霓,兩性工作平等法第十五條條文修正草案,修法延長陪產假為七日,2,31,603,0,0,0,0,0
950421,謝欣霓,所得稅法第十七條條文修正草案,將全民健保費納入特別扣除額之規範內,2,30,603,1,1,0,2,1
950421,謝欣霓,高級中學法第十二條條文修正草案,有關附屬高中校長遴選之規定不合理,2,38,603,0,0,0,0,0
950512,謝欣霓,老人福利法修正草案,維護老人尊嚴、保障老人權益,17,60,603,1,1,0,2,1
950919,謝欣霓,行政院農業委員會組織條例部分條文修正草案,增設動物保護處,5,34,604,0,0,0,0,0
951013,謝欣霓,母乳哺育基本法草案,對母乳代用品之流通管制名列法律規範,5,36,604,0,0,0,0,0
951117,謝欣霓,國民體育法第十二條條文修正草案,過過租稅優惠制度，協助真正有心經營職棒之球團，誘導球團建立二軍制度,9,38,604,1,1,0,2,1
960316,謝欣霓,兒童及少年福利法部分條文修正草案,將早期療育界定為三歲內，且經費補助以弱勢家庭為優先,5,34,605,1,1,0,2,1
960410,謝欣霓,溫室氣體減量法草案,強調環境正義與國際接軌,17,38,605,0,0,0,0,0
960608,謝欣霓,特殊教育法修正草案,提高特殊教育預算等改革,12,42,605,1,1,0,2,1
960615,謝欣霓,地方制度法第七條條文修正草案,縣市升格為直轄市之相關改革,9,49,605,1,0,1,2,1
940506,郭俊銘,全民健康保險法部分條文修正草案,健保制度之改革,1,61,601,0,0,0,0,0
940520,郭俊銘,再生能源發展條例草案,善盡台灣國際義務，加速推動再生能源利用,1,55,601,1,1,0,2,1
950512,郭俊銘,加值型及非加值型營業稅法第七條條文修正草案,使外銷貨物零稅率之事用不止侷限在台灣地區,2,76,603,1,1,0,2,1
950526,郭俊銘,就業保險法部分條文修正草案,依年齡高低級扶養親屬人數多寡，增列延長給付金額及期限,14,127,603,1,1,0,2,1
951110,郭俊銘,全民健康保險法部分條文修正草案,全民健康保險改革建議方案,1,71,604,0,0,0,0,0
940311,顏清標,行政院組織法第三條條文修正草案,行政院應單獨成立退伍軍人事務部,7,39,601,1,1,0,2,1
940311,顏清標,所得稅法第十七條條文修正草案,將教育特別扣除額，提高至按實繳金額扣除之,12,46,601,1,1,0,2,1
940311,顏清標,保安處分執行法第七十八條條文修正草案,擴大強制治療處所之範圍,8,38,601,0,0,0,0,0
940311,顏清標,監獄行刑法部分條文修正草案,防止連續性暴力犯罪者出獄危害社會,8,36,601,0,0,0,0,0
940318,顏清標,菸酒稅法第二十二條及第二十三條條文修正草案,煙害福利捐是屬專款專用，性質上不屬賦稅，應由衛生署主管,2,31,601,0,0,0,0,0
940318,顏清標,菸害防制法部分條文修正草案,將煙品福利捐改為從價課收，以達照顧煙農，以價制量之效,2,31,601,1,0,0,1,0
940318,顏清標,八二三戰役參戰官兵晚年生活照顧特別條例草案,照顧823抗戰榮民晚年生活,14,39,601,1,1,0,2,1
940527,顏清標,冷凍空調業管理條例部分條文修正草,健全冷凍空調業發展，建立明確專業分工,7,77,601,0,0,0,0,0
940913,顏清標,殯葬管理條例第七十一條條文修正草案,醫院不得設殮、殯、奠、祭,5,31,602,0,0,0,0,0
950512,顏清標,加值型及非加值型營業稅法第七條條文修正草案,使外銷貨物零稅率之事用不止侷限在台灣地區,2,76,603,1,1,0,2,1
960112,顏清標,行政訴訟法增訂第二百四十一條之一條文草案,增訂稅務行政事件級其他會計師法定業務事件，會計師為法定代理人之規定,3,32,604,0,0,0,0,0
961012,顏清標,鐵路法部分條文修正草案,高鐵讓民眾受傷時，有明確的求償法律依據,5,38,606,1,0,0,1,0
961123,顏清標,民法債編第七百五十一條條文修正草案,完備保證之相關權利義務,3,30,606,0,0,0,0,0
940318,馮定國,軍人撫卹條例第十八條條文修正草案,落實軍人及眷屬之照顧（撫卹金）,5,49,601,1,1,0,2,1
940318,馮定國,行政院組織法第三條條文修正草案,落實軍人照顧，將退輔會改制為退伍軍人事務部,9,35,601,1,1,0,2,1
940318,馮定國,八二三戰役參戰官兵晚年生活照顧特別條例草案,照顧823抗戰榮民晚年生活,14,39,601,1,1,0,2,1
940318,馮定國,卸任總統副總統禮遇條例修正草案,卸任正副總統禮遇太高，應予修正,3,40,601,0,0,0,0,0
940318,馮定國,中華民國總統府組織法第十五條及第十六條條文修正草案,限制顧問、資政之人數及是否給職,3,34,601,0,0,0,0,0
940325,馮定國,退伍軍人福利法草案,竭力維護退伍軍人之福祉,11,35,601,1,1,0,2,1
940401,馮定國,離島建設條例第十八條條文修正草案,比照台灣出入境手續，取消離島需出入證照規範,3,31,601,0,0,0,0,0
940401,馮定國,陸軍軍士教導總隊士官退伍補償條例草案,政府並未與其實質照顧，故立法保障其晚年生活,8,30,601,1,1,0,2,1
940401,馮定國,使用牌照稅法第七條條文修正草案,使構成要件及範圍明確,7,32,601,0,0,0,0,0
940401,馮定國,地方制度法第二十六條條文修正草案,鄉鎮制定至具有罰則的自治規定不需報經縣政府,5,30,601,0,0,0,0,0
940401,馮定國,公路法第三十四條及第三十五條條文修正草案,在將小客車租賃明文化時，漏為規範客貨兩用之小型車，影響了兩萬名車主之權益,7,32,601,0,0,0,0,0
940401,馮定國,道路交通管理處罰條例部分條文修正草案,政府應照顧及保護電動二輪代步車,6,30,601,1,1,0,2,1
940401,馮定國,所得稅法第十一條條文修正草案,保險人員申報時得扣除一定比例之業務必要費用,9,31,601,1,1,0,2,1
940401,馮定國,中華民國刑法第二百八十四條條文修正草案,加重傷害罪之刑責,3,30,601,0,0,0,0,0
940401,馮定國,中華民國刑法增訂第一百四十四條之一條文草案,防堵期約賄選行為,5,31,601,0,0,0,0,0
940408,馮定國,地方制度法第八十二條條文修正草案,地方首長因故無法完成任期者，由第二高票遞補,3,31,601,0,0,0,0,0
940415,馮定國,電子廣告信件管理條例草案,對垃圾郵件問題提出管理辦法,3,33,601,0,0,0,0,0
940415,馮定國,通訊投票法草案,選舉由戶籍制改為登記制，以利於不在籍之選民,4,30,601,0,0,0,0,0
940415,馮定國,中華民國前江浙閩粵反共救國軍官兵補發薪餉條例草案,補發這些反共救國官兵薪餉,5,30,601,1,1,0,2,1
940415,馮定國,老人福利法第九條、第十二條及第二十五條條文修正草案,定義弄明確一點，另外小型機構亦可接受合理之補助,3,32,601,1,1,0,2,1
940415,馮定國,公益彩券發行條例第六條條文修正草案,避免公益彩券盈餘受到黑箱作業，不當之挪用,2,35,601,0,0,0,0,0
940513,馮定國,九二一震災重建暫行條例第七十二條條文修正草案,不應以法律不溯及既往之原則，導致災民有不平等的對象,1,32,601,1,1,0,2,1
940513,馮定國,離島建設條例部分條文修正草案,保障離島居民權益,5,33,601,1,0,1,2,1
940513,馮定國,立法院職權行使法第十三條條文修正草案,提升立法效率,2,36,601,0,0,0,0,0
940520,馮定國,行政院衛生署中醫藥委員會組織條例部分條文修正草案,於中醫藥委員會中增設傳統醫療組,4,51,601,0,0,0,0,0
950519,馮定國,法院組織法第六十六條條文修正草案,檢查總長改為由總統任命，立院同意任命之,1,31,601,0,0,0,0,0
940527,馮定國,八二三戰役參戰榮民晚年生活照顧特別條例草案,保障八二三戰役參戰榮民晚年生活,6,31,601,1,1,0,2,1
951020,馮定國,立法院職權行使法刪除第四十二條條文草案,總統之彈劾不限於內亂外患,3,34,604,0,0,0,0,0
951212,馮定國,臺灣地區與大陸地區人民關係條例第三十五條條文修正草案,放寬企業赴大陸投資金額或比例上限,9,83,604,1,0,0,1,0
960323,馮定國,政府採購法第八十五條之一條文修正草案,政府採購之效力和法院有所不同,6,47,605,0,0,0,0,0
960410,馮定國,警察人員管理條例第二十二條條文修正草案,提高基層員警之年功俸,11,33,605,1,1,0,2,1
960420,馮定國,敬老福利生活津貼暫行條例第三條條文修正草案,提高金額,5,31,605,1,1,0,2,1
960427,馮定國,加值型及非加值型營業稅法增訂第十五條之一條文草案,避免重複課稅,10,68,605,1,1,0,2,1
960601,馮定國,敬老福利生活津貼暫行條例第三條條文修正草案,放寬津貼請領之範圍,4,34,605,1,1,0,2,1
961214,馮定國,都市計畫法第三十六條條文修正草案,工業區一公里？變更？,1,30,606,0,0,0,0,0
940318,丁守中,行政院組織法第三條條文修正草案,將退輔會升格為退伍軍人事務部,9,35,601,1,1,0,2,1
940318,丁守中,卸任總統副總統禮遇條例修正草案,卸任正副總統禮遇太高，應予修正,3,40,601,0,0,0,0,0
940318,丁守中,中華民國總統府組織法第十五條及第十六條條文修正草案,限制顧問、資政之人數及是否給職,3,34,601,0,0,0,0,0
940325,丁守中,菸害防制法修正草案,以價制量、室內全面禁菸等,9,52,601,0,0,0,0,0
940408,丁守中,漁港法第十八條條文修正草案,漁港得有條件開放民眾垂釣,3,45,601,0,0,0,0,0
940422,丁守中,地方制度法第八十二條條文修正草案,首長去職、死亡等由副首長優先代理,1,34,601,0,0,0,0,0
940520,丁守中,中華民國刑法第十條、第七十七條及第一百三十五條條文修正草案,針對殺警而修,2,47,601,0,0,0,0,0
940913,丁守中,不在籍投票法草案,如法案名稱,5,30,602,0,0,0,0,0
941007,丁守中,發展大眾運輸條例第二條條文修正草案,希望交通部儘速訂出配套將計程車免徵燃料稅,2,32,602,1,1,0,2,1
941014,丁守中,敏感科學技術及競爭力保護法草案,保護敏感科技(國安),9,43,602,0,0,0,0,0
941104,丁守中,公職人員財產申報法第二條條文修正草案,官股持股超過2成者，其董監事依本法受監督,3,30,602,0,0,0,0,0
941111,丁守中,臺灣地區與大陸地區人民關係條例第九條條文修正草案,讓基層員警及一般公務員可像一般人去大陸,4,40,602,0,0,0,0,0
941118,丁守中,金融控股公司法第三十六條及第三十七條條文修正草案,限制跨業投資之資本及創投事業之規定,2,32,602,0,0,0,0,0
941125,丁守中,建築法第十三條及第六十條條文修正草案,建物之設計人與監造人不應以建築師為限,9,36,602,1,0,0,1,0
950407,丁守中,物理治療師法第三十二條條文修正草案,實習之學生可在物理治療師指導下執行治療業務,9,39,603,0,0,0,0,0
950407,丁守中,職能治療師法第四十一條條文修正草案,實習之學生可在物理治療師指導下執行治療業務,7,42,603,0,0,0,0,0
950407,丁守中,醫事放射師法第十二條、第十六條及第三十四條條文修正草案,實習之學生可在物理治療師指導下執行治療業務,7,44,603,0,0,0,0,0
950407,丁守中,醫事檢驗師法第十二條、第十七條及第三十三條條文修正草案,實習之學生可在物理治療師指導下執行治療業務,8,35,603,0,0,0,0,0
950407,丁守中,國軍老舊眷村改建條例部分條文修正草案,保留眷村文化及其經費,21,47,603,1,1,0,2,1
950505,丁守中,立法院職權行使法第七十條及第七十一條之一條文修正草案,黨團協商內容應公開,5,40,603,0,0,0,0,0
950512,丁守中,學校教職員退休條例增訂第五條之二條文草案,因政府法令導致權益受損時可變更領取退休金方式,4,32,603,1,1,0,2,1
950512,丁守中,所得稅法第十一條條文修正草案,將保險業務員佣金列為執行業務所得(利於業務員),6,37,603,1,1,0,2,1
950929,丁守中,債務催收行為法草案,管制討債行為,6,34,604,0,0,0,0,0
950929,丁守中,預算法增訂第三十二條之一條文草案,新興資本支出及新增計畫應送交立院審議,8,32,604,0,0,0,0,0
951020,丁守中,道路交通管理處罰條例第五十六條條文修正草案,將長期佔用及欠繳停車費之車輛移至適當處所,3,54,604,0,0,0,0,0
951103,丁守中,刑事訴訟法第一百八十二條條文修正草案,新增心理師得拒絕因其業務知悉之證言,4,44,604,0,0,0,0,0
951110,丁守中,臺灣地區與大陸地區人民關係條例第十七條條文修正草案,非本國籍配偶欲取得身分證，不應有差別待遇,8,42,604,0,0,0,0,0
951110,丁守中,公務人員任用法第二十八條條文修正草案,精神疾病不能擔任公務員，太過籠統,2,33,604,1,1,0,2,1
951110,丁守中,石油管理法第三十六條條文修正草案,將石油基金用於安全管理之措施,2,39,604,0,0,0,0,0
951117,丁守中,公務人員退休法第十六條之一條文修正草案,核研所歸建原能會，歸建前之舊年資得提敘併計,4,33,604,1,1,0,2,1
951117,丁守中,心理師法部分條文修正草案,原條文過度限制心理師空間，且罰則總計高達16條,2,33,604,0,0,0,0,0
951124,丁守中,道路交通管理處罰條例部分條文修正草案,太專業看不懂,3,35,604,0,0,0,0,0
951201,丁守中,電信法第三十二條條文修正草案,管制建物架設發射台之數量,2,39,604,0,0,0,0,0
951212,丁守中,漁業法第四十一條條文修正草案,娛樂漁業之定義，增列可載客登島嶼、礁岩從事釣魚活動之漁業,8,75,604,0,0,0,0,0
951222,丁守中,全民健康保險法增訂第二十八條之一及第二十九條之一條文草案,健保補助費應由中央全額負擔,4,42,604,1,0,1,2,1
951222,丁守中,消防法增訂第十五條之二條文草案,將液化石油氣之管理納入規範,1,45,604,0,0,0,0,0
960302,丁守中,所得稅法第十七條條文修正草案,增加單親家庭納稅免稅額,5,42,605,1,1,0,2,1
960316,丁守中,兒童及少年福利法部分條文修正草案,將早期療育界定為三歲內，且經費補助以弱勢家庭為優先,5,34,605,1,1,0,2,1
960330,丁守中,自由貿易港區設置管理條例部分條文修正草案,降低營所稅,4,30,605,1,1,0,2,1
960330,丁守中,就業服務法第五十八條條文修正草案,外勞失蹤亦可申請遞補,4,38,605,0,0,0,0,0
960413,丁守中,國防部參謀本部組織條例修正草案,國防部指揮系統啥的,2,33,605,0,0,0,0,0
960420,丁守中,食品衛生管理法部分條文修正草案,提高廣告不實之罰則,2,42,605,0,0,0,0,0
960427,丁守中,加值型及非加值型營業稅法增訂第十五條之一條文草案,避免重複課稅,10,68,605,1,1,0,2,1
960427,丁守中,立法委員行為法第七條條文修正草案,主席可召喚警衛維持秩序,2,68,605,0,0,0,0,0
960525,丁守中,學校教職員退休條例第十八條條文修正草案,私立護理教師之退休金,7,32,605,1,1,0,2,1
960525,丁守中,電子票證發行管理條例草案,就管理電子票證阿,3,66,605,0,0,0,0,0
960608,丁守中,精神衛生法修正草案,充實社會心理治療及支持系統,6,66,605,0,0,0,0,0
940429,徐國勇,土地法第十四條條文修正草案,日據時代寺廟被佔，後被指定為古蹟，依本條不得為私有，故修改之,5,38,601,1,1,0,2,1
940527,徐國勇,國民大會組織法第十三條條文修正草案,根據大法官解釋，國大為無給職，故刪除其歲公費,5,35,601,0,0,0,0,0
940527,徐國勇,強制醫療責任保險法草案,保障因醫療疏忽而受傷或死亡傷患之權利,3,33,601,0,0,0,0,0
941021,徐國勇,政治獻金法第十一條條文修正草案,確保參選人收受政治獻金之權益,8,32,602,0,0,0,0,0
941021,徐國勇,地方制度法增訂第八十三條之一條文草案,整併地方公職人員選舉期程，減少選舉次數,8,32,602,0,0,0,0,0
941021,徐國勇,公證法部分條文修正草案,建立更為便捷之公證制度,5,45,602,0,0,0,0,0
941028,徐國勇,中華民國總統府組織法第三條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,司法院組織法第八條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,監察院組織法第六條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,立法院職權行使法第四十四條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,公文程式條例第二條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,印信條例第三條及第五條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,宣誓條例部分條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,國籍法第十條及第二十條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,農田水利會組織通則第二十三條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,農會法第二十七條條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,公務人員協會法部分條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
941028,徐國勇,公務人員任用法第十八條及第二十六條之一條文修正草案,國民大會已廢，有關法條亦應一併修正,4,39,602,0,0,0,0,0
